City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,iola,37.9245,-95.4,70.12400000000002,77,0,0.0,US,2023-06-12 21:46:10
281,fale old settlement,-9.3852,-171.2468,83.48000000000005,78,11,6.64,TK,2023-06-12 21:46:10
282,mili,6.0815,171.735,83.11999999999996,80,100,7.68,MH,2023-06-12 21:45:48
283,kone,-21.0595,164.8658,77.46799999999999,52,17,2.89,NC,2023-06-12 21:44:03
284,phan rang-thap cham,11.5667,108.9833,92.96600000000001,47,99,3.27,VN,2023-06-12 21:46:10
285,northam,51.0333,-4.2167,59.935999999999964,96,24,0.45,GB,2023-06-12 21:44:30
286,byumba,-1.5763,30.0675,59.46799999999999,87,100,1.1,RW,2023-06-12 21:46:11
287,babol,36.5513,52.679,78.44000000000003,68,0,0.66,IR,2023-06-12 21:46:11
288,le port,-20.9373,55.2919,72.15800000000002,90,8,3.7,RE,2023-06-12 21:41:15
289,taulaga,-11.0553,-171.0883,83.39000000000001,77,11,7.05,AS,2023-06-12 21:47:21
290,vila velha,-20.3297,-40.2925,75.41600000000001,88,20,4.12,BR,2023-06-12 21:45:46
291,ola,59.5833,151.2833,66.41600000000001,90,87,5.0,RU,2023-06-12 21:44:25
292,anadyr,64.75,177.4833,63.37400000000001,48,0,3.0,RU,2023-06-12 21:45:40
293,vylkove,45.4021,29.586,57.542,82,69,6.17,UA,2023-06-12 21:46:12
294,carutapera,-1.195,-46.02,76.45999999999998,93,65,2.91,BR,2023-06-12 21:47:22
295,dzhambeyty,50.2536,52.595,69.54800000000003,52,96,8.55,KZ,2023-06-12 21:41:20
296,cariamanga,-4.3333,-79.55,57.056000000000026,93,19,1.8,EC,2023-06-12 21:46:12
297,dong ha,16.8163,107.1003,88.592,57,99,6.2,VN,2023-06-12 21:46:12
298,chemolgan,43.1897,76.5292,67.92799999999997,43,98,1.71,KZ,2023-06-12 21:46:12
299,severo-yeniseyskiy,60.3725,93.0408,49.80199999999998,70,99,2.84,RU,2023-06-12 21:46:12
300,prince george,53.9166,-122.753,80.31199999999995,31,40,2.57,CA,2023-06-12 21:46:12
301,puerto aysen,-45.4,-72.7,34.46600000000001,98,100,1.39,CL,2023-06-12 21:45:53
302,kayes,14.0,-11.0,86.35999999999999,49,100,3.89,ML,2023-06-12 21:46:13
303,lospalos,-8.5186,127.0025,78.74600000000005,63,90,5.53,TL,2023-06-12 21:44:47
304,champerico,14.3,-91.9167,84.308,78,100,2.32,GT,2023-06-12 21:45:48
305,nantucket,41.2835,-70.0995,66.52400000000002,100,100,5.66,US,2023-06-12 21:45:34
306,tsiombe,-25.3,45.4833,62.33000000000004,95,10,3.49,MG,2023-06-12 21:52:58
307,pisco,-13.7,-76.2167,68.32400000000001,77,2,3.09,PE,2023-06-12 21:41:43
308,mahanoro,-19.9,48.8,67.04600000000005,91,5,1.86,MG,2023-06-12 21:46:13
309,qarqaraly,49.4058,75.4742,68.82799999999997,42,18,3.62,KZ,2023-06-12 21:52:58
310,acarau,-2.8856,-40.12,77.19800000000004,86,0,4.82,BR,2023-06-12 21:46:14
311,cangzhou,38.3167,116.8667,86.70199999999997,25,12,4.76,CN,2023-06-12 21:46:14
312,ancud,-41.8697,-73.8203,40.40600000000003,90,61,2.61,CL,2023-06-12 21:42:20
313,port lincoln,-34.7333,135.8667,56.714000000000034,61,95,9.7,AU,2023-06-12 21:45:43
314,broken hill,-31.95,141.4333,58.49600000000005,48,0,8.93,AU,2023-06-12 21:52:59
315,menzelinsk,55.7271,53.1026,51.22400000000002,58,0,4.35,RU,2023-06-12 21:46:14
316,ashland,40.8167,-82.2665,58.424000000000014,87,89,3.2,US,2023-06-12 21:46:14
317,west mackay,-21.1481,149.1605,79.89800000000002,68,2,2.63,AU,2023-06-12 21:46:14
318,riedering,47.8333,12.2,54.40999999999998,91,0,1.43,DE,2023-06-12 21:46:15
319,puerto baquerizo moreno,-0.9,-89.6,78.90800000000002,82,25,5.27,EC,2023-06-12 21:44:24
320,whakatane,-37.9585,176.9854,62.780000000000044,55,4,2.68,NZ,2023-06-12 21:42:52
321,nakuru,-0.2833,36.0667,55.49000000000002,85,10,1.3,KE,2023-06-12 21:46:15
322,bereznik,62.8551,42.7072,60.98000000000005,57,91,3.74,RU,2023-06-12 21:46:15
323,mahina,-17.5065,-149.489,84.23599999999996,61,40,2.57,PF,2023-06-12 21:46:15
324,chitipa,-9.7024,33.2697,56.08399999999999,89,68,1.27,MW,2023-06-12 21:46:15
325,ailuk,10.2197,169.9797,82.66999999999996,80,99,9.22,MH,2023-06-12 21:44:45
326,kingston,17.997,-76.7936,83.62400000000002,78,20,6.69,JM,2023-06-12 21:45:35
327,jalesar,27.4833,78.3167,102.542,22,0,6.11,IN,2023-06-12 21:46:16
328,hami,42.8,93.45,92.73200000000003,15,76,3.45,CN,2023-06-12 21:46:16
329,neiafu,-18.65,-173.9833,76.15399999999995,83,75,3.09,TO,2023-06-12 21:46:16
330,ciudad acuna,29.3232,-100.9522,93.75800000000001,59,0,2.57,MX,2023-06-12 21:45:20
331,bandar lampung,-5.4254,105.258,83.03000000000004,78,51,2.04,ID,2023-06-12 21:46:16
332,sabha,27.0377,14.4283,77.99000000000002,38,0,4.63,LY,2023-06-12 21:46:16
333,huntsville,34.7304,-86.5861,68.14399999999998,83,100,2.06,US,2023-06-12 21:49:00
334,gilmer,32.7287,-94.9424,78.25999999999999,73,0,1.54,US,2023-06-12 21:46:17
335,thief river falls,48.1191,-96.1812,71.79800000000003,49,0,2.57,US,2023-06-12 21:46:17
336,belyy yar,53.6039,91.3903,66.36199999999997,63,0,3.0,RU,2023-06-12 21:44:26
337,paita,-5.0892,-81.1144,73.52599999999998,78,1,7.2,PE,2023-06-12 21:46:17
338,acirli,37.4573,41.2969,70.73599999999996,46,36,1.73,TR,2023-06-12 21:46:17
339,chonchi,-42.6128,-73.8092,38.67799999999996,95,32,0.79,CL,2023-06-12 21:42:13
340,bhimunipatnam,17.8833,83.4333,91.184,53,38,4.16,IN,2023-06-12 21:46:17
341,chanika,-5.4167,38.0167,62.67200000000004,97,51,0.78,TZ,2023-06-12 21:46:18
342,wynyard,-41.0,145.7167,55.25600000000003,91,100,5.72,AU,2023-06-12 21:41:41
343,jiuquan,39.7432,98.5174,87.54800000000003,12,0,8.28,CN,2023-06-12 21:53:02
344,praya,14.9215,-23.5087,77.80999999999997,73,0,5.14,CV,2023-06-12 21:44:33
345,jurmala,56.968,23.7704,55.25600000000003,87,0,0.51,LV,2023-06-12 21:46:18
346,calca,-13.3333,-71.95,47.82200000000004,89,36,2.4,PE,2023-06-12 21:46:18
347,cannonvale,-20.2833,148.7,73.058,69,10,3.85,AU,2023-06-12 21:47:27
348,coahuayana de hidalgo,18.7,-103.6583,77.45,82,11,0.83,MX,2023-06-12 21:44:26
349,hrubieszow,50.805,23.8925,48.596000000000046,96,100,1.93,PL,2023-06-12 21:46:18
350,bosaso,11.2842,49.1816,92.066,45,100,7.27,SO,2023-06-12 21:47:28
351,mugia,43.1041,-9.2179,63.42799999999997,95,100,1.82,ES,2023-06-12 21:53:03
352,loboc,9.6383,124.0348,87.49399999999997,67,88,2.53,PH,2023-06-12 21:47:28
353,noumea,-22.2763,166.4572,77.25199999999998,99,3,7.25,NC,2023-06-12 21:47:28
354,nuuk,64.1835,-51.7216,32.88200000000002,100,100,2.06,GL,2023-06-12 21:46:08
355,yeppoon,-23.1333,150.7333,77.05399999999995,68,6,3.18,AU,2023-06-12 21:46:47
356,san antonio de pale,-1.4014,5.6325,76.06400000000004,88,99,3.01,GQ,2023-06-12 21:45:34
357,wajir,1.7471,40.0573,72.66199999999995,79,4,4.83,KE,2023-06-12 21:47:28
358,altay,47.8667,88.1167,72.98599999999996,33,12,1.86,CN,2023-06-12 21:47:28
359,codrington,-38.2667,141.9667,56.26400000000004,69,96,7.06,AU,2023-06-12 21:44:40
360,macau,22.2006,113.5461,97.12400000000001,79,40,3.09,MO,2023-06-12 21:47:29
361,kiunga,-6.1219,141.2906,80.20399999999995,91,94,1.56,PG,2023-06-12 21:47:29
362,kendari,-3.945,122.4989,76.55000000000001,94,100,1.48,ID,2023-06-12 21:46:41
363,tolanaro,-25.0319,46.9987,62.94199999999999,94,20,0.0,MG,2023-06-12 21:44:49
364,plastun,44.7561,136.2939,58.44199999999999,82,97,2.53,RU,2023-06-12 21:47:29
365,la'ie,21.6477,-157.9253,88.03399999999999,70,0,1.79,US,2023-06-12 21:44:27
366,kenema,7.8767,-11.1875,71.90600000000003,99,100,0.37,SL,2023-06-12 21:47:29
367,yauya,-8.9833,-77.3,48.83000000000004,85,49,2.19,PE,2023-06-12 21:47:29
368,merritt island,28.5392,-80.672,84.46999999999997,77,40,5.81,US,2023-06-12 21:47:30
369,soller,39.7662,2.7152,70.12400000000002,77,62,1.57,ES,2023-06-12 21:47:28
370,ingeniero guillermo n. juarez,-23.9,-61.85,50.80999999999998,35,100,4.51,AR,2023-06-12 21:47:30
371,novocherkassk,47.4181,40.0939,63.319999999999965,77,0,2.0,RU,2023-06-12 21:47:30
372,quepos,9.4236,-84.1652,80.67200000000004,86,93,0.54,CR,2023-06-12 21:47:30
373,kalemie,-5.9475,29.1947,72.62599999999999,70,100,0.83,CD,2023-06-12 21:47:30
374,wau,7.7029,27.9953,73.4,80,98,1.91,SS,2023-06-12 21:53:05
375,mahibadhoo,3.7833,72.9667,84.29000000000002,76,91,7.22,MV,2023-06-12 21:47:30
376,likiep,9.8251,169.3107,83.15600000000003,80,89,8.84,MH,2023-06-12 21:47:30
377,igarka,67.4667,86.5833,49.83800000000005,68,62,6.68,RU,2023-06-12 21:53:05
378,atakpame,7.5333,1.1333,69.584,85,88,1.33,TG,2023-06-12 21:47:31
379,coquimbo,-29.9533,-71.3436,51.8,81,100,1.54,CL,2023-06-12 21:48:18
380,tabou,4.423,-7.3528,77.71999999999997,76,90,3.37,CI,2023-06-12 21:47:07
381,karkira,36.9292,6.5856,71.16799999999998,78,100,1.85,DZ,2023-06-12 21:44:14
382,castelo do piaui,-5.3222,-41.5525,74.066,68,0,1.81,BR,2023-06-12 21:47:31
383,hammerfest,70.6634,23.6821,41.719999999999956,81,100,8.23,NO,2023-06-12 21:45:36
384,radnevo,42.3,25.9333,59.73800000000004,94,42,1.13,BG,2023-06-12 21:47:31
385,manta,-0.95,-80.7333,80.27599999999998,89,75,8.05,EC,2023-06-12 21:53:06
386,grootfontein,-19.5667,18.1167,40.838000000000044,48,0,1.54,NA,2023-06-12 21:47:32
387,la passe,45.5549,-0.8967,64.90399999999995,92,100,2.86,FR,2023-06-12 21:43:24
388,dykan'ka,49.825,34.5279,52.26799999999999,87,100,4.19,UA,2023-06-12 21:47:32
389,vorkuta,67.5,64.0,47.174000000000014,53,100,5.66,RU,2023-06-12 21:52:46
390,bantogon,6.5333,124.0333,85.17200000000004,68,64,2.34,PH,2023-06-12 21:47:32
391,cabo san lucas,22.8909,-109.9124,86.576,39,0,2.57,MX,2023-06-12 21:43:04
392,novyy urengoy,66.0833,76.6333,42.83599999999997,50,2,9.06,RU,2023-06-12 21:46:20
393,palikir - national government center,6.9248,158.1611,88.91600000000001,74,100,4.12,FM,2023-06-12 21:46:00
394,lyepyel',54.8814,28.6932,49.424000000000014,80,100,2.24,BY,2023-06-12 21:47:32
395,ciudad lazaro cardenas,17.9583,-102.2,81.06799999999998,78,1,3.37,MX,2023-06-12 21:53:07
396,tchibanga,-2.85,11.0333,70.26799999999999,98,94,0.67,GA,2023-06-12 21:47:33
397,fort mcmurray,56.7268,-111.381,67.85600000000002,55,0,1.54,CA,2023-06-12 21:45:17
398,boyolangu,-8.1181,111.8935,82.09399999999997,72,99,4.14,ID,2023-06-12 21:46:10
399,ibotirama,-12.1853,-43.2206,70.46600000000001,52,0,0.9,BR,2023-06-12 21:47:33
400,abashiri,44.0213,144.2697,70.358,64,75,8.75,JP,2023-06-12 21:45:06
401,garoowe,8.4054,48.4845,75.90199999999999,68,56,11.78,SO,2023-06-12 21:47:33
402,la sarre,48.8002,-79.1996,59.32400000000001,87,100,2.77,CA,2023-06-12 21:47:33
403,kinkala,-4.3614,14.7644,68.50399999999996,95,34,1.29,CG,2023-06-12 21:47:33
404,fabero,42.7738,-6.6182,54.28399999999999,96,86,0.85,ES,2023-06-12 21:47:33
405,hilo,19.7297,-155.09,81.21199999999996,76,67,3.58,US,2023-06-12 21:45:42
406,alice town,25.7167,-79.3,83.22799999999997,75,100,4.46,BS,2023-06-12 21:47:34
407,klaksvik,62.2266,-6.589,43.98800000000004,70,99,0.88,FO,2023-06-12 21:47:34
408,port hedland,-20.3167,118.5667,77.32400000000001,20,10,9.26,AU,2023-06-12 21:47:34
409,inari,68.906,27.0288,52.26799999999999,64,44,4.42,FI,2023-06-12 21:44:42
410,maceio,-9.6658,-35.7353,74.91199999999995,100,75,2.57,BR,2023-06-12 21:47:00
411,tarnogskiy gorodok,60.4997,43.5761,55.75999999999998,67,76,2.26,RU,2023-06-12 21:52:44
412,'ali sabieh,11.1558,42.7125,89.99600000000005,43,100,3.2,DJ,2023-06-12 21:47:34
413,achinsk,56.2694,90.4993,56.983999999999995,80,100,2.64,RU,2023-06-12 21:47:35
414,badger,64.8,-147.5333,63.12200000000004,43,100,7.72,US,2023-06-12 21:43:59
415,teapa,17.55,-92.95,87.83599999999997,72,13,0.29,MX,2023-06-12 21:47:35
416,bel ombre,-4.6167,55.4167,80.708,74,40,5.66,SC,2023-06-12 21:47:35
417,pariaman,-0.619,100.12,86.32400000000001,67,67,0.7,ID,2023-06-12 21:43:55
418,byron bay,-28.65,153.6167,74.984,64,5,3.77,AU,2023-06-12 21:49:04
419,palmer,42.1584,-72.3287,68.12599999999999,85,100,1.54,US,2023-06-12 21:44:21
420,vuktyl,63.8567,57.3094,51.00800000000001,80,100,3.45,RU,2023-06-12 21:46:03
421,tshikapa,-6.4167,20.8,71.54600000000005,81,92,1.0,CD,2023-06-12 21:47:35
422,barcelos,41.5388,-8.6151,66.61400000000003,89,97,1.25,PT,2023-06-12 21:47:36
423,illizi,26.4833,8.4667,87.87200000000004,17,0,4.72,DZ,2023-06-12 21:53:10
424,saeby,57.3319,10.5225,53.79800000000003,73,100,3.06,DK,2023-06-12 21:47:36
425,mitchell,43.7094,-98.0298,70.05199999999998,54,0,2.06,US,2023-06-12 21:42:37
426,illela,13.7292,5.2975,84.50600000000003,61,75,4.21,NG,2023-06-12 21:45:48
427,hotan,37.0997,79.9269,90.30199999999998,14,99,1.17,CN,2023-06-12 21:42:59
428,ain oussera,35.4514,2.9058,69.27799999999996,75,88,2.88,DZ,2023-06-12 21:46:02
429,fisterra,42.9049,-9.2629,63.28399999999999,93,94,3.47,ES,2023-06-12 21:47:36
430,ad dilam,23.9915,47.1627,95.684,18,9,0.48,SA,2023-06-12 21:47:37
431,christchurch,-43.5333,172.6333,54.59000000000002,77,75,2.57,NZ,2023-06-12 21:44:49
432,tidjikja,18.5564,-11.4271,87.04399999999998,20,98,5.06,MR,2023-06-12 21:44:18
433,taksimo,56.3444,114.8794,62.20399999999995,37,55,1.85,RU,2023-06-12 21:47:37
434,inongo,-1.95,18.2667,69.94399999999997,95,100,1.92,CD,2023-06-12 21:47:37
435,porto novo,6.4965,2.6036,80.69000000000003,82,100,2.57,BJ,2023-06-12 21:47:37
436,maua,-23.6678,-46.4614,64.47200000000004,90,100,3.0,BR,2023-06-12 21:47:37
437,nhamunda,-2.1861,-56.7131,76.96400000000003,90,84,1.23,BR,2023-06-12 21:47:37
438,inhambane,-23.865,35.3833,66.50600000000003,89,66,2.33,MZ,2023-06-12 21:53:11
439,tinghir,31.5157,-5.5343,74.984,43,0,1.02,MA,2023-06-12 21:47:38
440,charters towers,-20.1,146.2667,79.88000000000005,42,6,2.34,AU,2023-06-12 21:44:28
441,sanaur,30.3025,76.4553,100.88599999999997,23,0,4.59,IN,2023-06-12 21:47:38
442,sovetskaya gavan',48.9723,140.2878,50.522000000000034,95,100,1.57,RU,2023-06-12 21:47:38
443,sanming,26.2486,117.6186,82.30999999999997,76,97,1.08,CN,2023-06-12 21:47:38
444,khovd,48.0056,91.6419,63.42799999999997,36,0,1.62,MN,2023-06-12 21:44:57
445,ad dabbah,18.05,30.95,92.33599999999997,16,75,3.51,SD,2023-06-12 21:47:38
446,salalah,17.0151,54.0924,84.55999999999997,94,75,1.54,OM,2023-06-12 21:47:22
447,quesnel,52.9999,-122.5029,83.174,26,0,2.57,CA,2023-06-12 21:47:39
448,shenjiamen,29.9576,122.298,72.5,92,100,3.62,CN,2023-06-12 21:47:39
449,dalnerechensk,45.9339,133.7225,71.50999999999999,69,87,2.53,RU,2023-06-12 21:47:39
450,marquette,46.5333,-87.6335,48.524000000000015,96,97,2.24,US,2023-06-12 21:44:15
451,dashitou,43.3067,128.5114,69.65600000000003,63,91,2.08,CN,2023-06-12 21:47:39
452,serhiyivka,46.0272,30.3768,59.55800000000001,88,100,8.43,UA,2023-06-12 21:47:39
453,namdrik,5.5994,168.1028,82.36400000000003,81,99,8.01,MH,2023-06-12 21:44:16
454,hanawa,40.1836,140.7872,78.31400000000004,81,65,2.27,JP,2023-06-12 21:47:39
455,melekeok village,7.4957,134.6367,76.02799999999996,94,100,4.12,PW,2023-06-12 21:47:40
456,el dorado,38.7666,-120.5177,66.99199999999999,89,56,1.59,US,2023-06-12 21:47:30
457,buta,2.7858,24.73,68.684,100,75,0.1,CD,2023-06-12 21:47:40
458,arica,-18.475,-70.3042,68.50399999999996,64,100,2.06,CL,2023-06-12 21:49:22
459,selkirk,50.1436,-96.8845,79.142,65,19,2.2,CA,2023-06-12 21:44:29
460,rawai,7.7797,98.3253,88.25,99,70,2.24,TH,2023-06-12 21:47:41
461,duncan,34.5023,-97.9578,66.36199999999997,84,75,4.63,US,2023-06-12 21:47:42
462,lucea,18.451,-78.1736,84.326,76,5,1.77,JM,2023-06-12 21:53:14
463,yaren,-0.5472,166.916,83.65999999999998,75,99,2.88,NR,2023-06-12 21:47:42
464,chhala,23.3,72.7667,87.674,61,56,7.47,IN,2023-06-12 21:47:42
465,lucapa,-8.4192,20.7447,64.74199999999999,42,75,1.15,AO,2023-06-12 21:47:43
466,ouddorp,51.8117,3.9347,70.05199999999998,53,67,5.92,NL,2023-06-12 21:47:43
467,blackwater,-23.5833,148.8833,78.81799999999998,38,3,1.91,AU,2023-06-12 21:47:43
468,bokovskaya,49.229,41.8306,55.52599999999999,86,100,5.76,RU,2023-06-12 21:47:43
469,kavaratti,10.5669,72.642,85.55000000000001,75,96,9.19,IN,2023-06-12 21:52:28
470,abengourou,6.7297,-3.4964,67.45999999999998,98,97,0.94,CI,2023-06-12 21:53:15
471,tobelo,1.7284,128.0095,81.33800000000005,80,100,1.98,ID,2023-06-12 21:53:15
472,al mijlad,11.0333,27.7333,86.576,50,87,2.98,SD,2023-06-12 21:53:15
473,loango,-4.6719,11.8312,73.32799999999997,94,20,1.54,CG,2023-06-12 21:53:06
474,kuta,-8.7233,115.1723,84.41600000000001,74,20,7.2,ID,2023-06-12 21:53:15
475,pizarro,4.9533,-77.366,80.07799999999997,83,84,0.82,CO,2023-06-12 21:53:15
476,lauro muller,-28.3928,-49.3967,48.63200000000002,82,99,1.19,BR,2023-06-12 21:53:15
477,padang,-0.9492,100.3543,86.32400000000001,66,81,1.04,ID,2023-06-12 21:44:05
478,cidreira,-30.1811,-50.2056,48.542,71,83,3.65,BR,2023-06-12 21:45:38
479,iranshahr,27.2025,60.6848,92.01199999999996,29,2,2.06,IR,2023-06-12 21:49:34
480,beroroha,-21.6667,45.1667,56.516000000000005,87,0,0.34,MG,2023-06-12 21:53:16
481,buka,40.8108,69.1986,87.08000000000004,30,100,0.58,UZ,2023-06-12 21:53:16
482,delta,5.5,6.0,74.44399999999997,95,100,1.19,NG,2023-06-12 21:50:06
483,vikulovo,56.8167,70.6107,54.48200000000001,54,8,3.36,RU,2023-06-12 21:53:16
484,saynshand,44.8824,110.1163,82.23800000000006,18,7,2.92,MN,2023-06-12 21:45:54
485,yuzhno-kurilsk,44.0306,145.8556,53.38399999999999,96,100,3.71,RU,2023-06-12 21:52:38
486,sao tome,0.3365,6.7273,77.91799999999998,84,72,3.03,ST,2023-06-12 21:53:17
487,tanjung pandan,-2.75,107.65,86.93599999999998,67,82,4.39,ID,2023-06-12 21:53:17
488,chililabombwe,-12.3648,27.8229,57.50600000000003,58,33,0.98,ZM,2023-06-12 21:53:17
489,chegdomyn,51.1167,133.0167,75.61400000000003,47,52,2.01,RU,2023-06-12 21:49:37
490,ulladulla,-35.35,150.4667,67.13599999999997,42,100,4.25,AU,2023-06-12 21:43:44
491,astaneh-ye ashrafiyeh,37.2596,49.9444,71.79800000000003,73,7,0.78,IR,2023-06-12 21:53:17
492,mbeni,-11.5014,43.3775,71.90600000000003,64,0,2.62,KM,2023-06-12 21:53:17
493,eyl,7.9803,49.8164,79.934,70,71,10.52,SO,2023-06-12 21:44:01
494,guilin,25.2819,110.2864,73.77799999999996,94,100,1.79,CN,2023-06-12 21:53:18
495,wauchope,-31.45,152.7333,71.13200000000002,43,100,1.39,AU,2023-06-12 21:53:18
496,laguna,38.421,-121.4238,77.41400000000004,59,100,5.14,US,2023-06-12 21:52:58
497,nabire,-3.3667,135.4833,84.59600000000006,68,99,1.65,ID,2023-06-12 21:49:17
498,bonito,-21.1211,-56.4819,46.814000000000036,95,100,4.44,BR,2023-06-12 21:53:18
499,fauske,67.2588,15.3918,46.70600000000003,89,100,4.14,NO,2023-06-12 21:46:04
500,thunder bay,48.4001,-89.3168,61.05199999999998,55,75,1.54,CA,2023-06-12 21:46:11
501,usol'ye-sibirskoye,52.7519,103.6453,57.469999999999956,83,100,4.89,RU,2023-06-12 21:53:18
502,kiama,-34.6833,150.8667,71.52799999999996,60,62,2.24,AU,2023-06-12 21:53:19
503,greenville,35.6127,-77.3663,73.83200000000002,98,100,1.54,US,2023-06-12 21:45:30
504,illapel,-31.6308,-71.1653,49.87400000000001,60,0,0.19,CL,2023-06-12 21:53:19
505,bharthana,26.7571,79.2248,103.55,23,0,6.08,IN,2023-06-12 21:53:19
506,novoagansk,61.9449,76.6625,41.88200000000002,73,100,5.12,RU,2023-06-12 21:53:19
507,puerto deseado,-47.7503,-65.8938,39.811999999999955,61,100,4.34,AR,2023-06-12 21:52:51
508,griffith,41.5284,-87.4237,63.319999999999965,61,100,4.63,US,2023-06-12 21:49:41
509,bengkulu,-3.8004,102.2655,83.69600000000005,65,18,1.05,ID,2023-06-12 21:44:09
510,mashhad,36.297,59.6062,77.41400000000004,36,0,3.09,IR,2023-06-12 21:53:19
511,quellon,-43.1167,-73.6167,36.122000000000035,100,75,1.03,CL,2023-06-12 21:45:48
512,alesund,62.4723,6.1549,59.18000000000004,79,100,0.0,NO,2023-06-12 21:53:20
513,bogale,16.2833,95.4,78.09800000000003,94,100,4.42,MM,2023-06-12 21:53:20
514,umm kaddadah,13.6017,26.6876,85.92799999999997,46,53,1.2,SD,2023-06-12 21:52:25
515,saquarema,-22.92,-42.5103,70.32200000000003,93,1,2.17,BR,2023-06-12 21:51:39
516,capinota,-17.7167,-66.2333,62.27599999999999,73,0,1.45,BO,2023-06-12 21:53:10
517,malkerns,-26.5667,31.1833,53.25800000000001,72,0,2.91,SZ,2023-06-12 21:53:20
518,calchaqui,-29.8877,-60.287,42.42200000000004,55,15,2.63,AR,2023-06-12 21:49:22
519,anton lizardo,19.05,-95.9833,87.49399999999997,87,0,4.08,MX,2023-06-12 21:53:20
520,mezhdurechensk,53.6942,88.0603,62.33000000000004,69,85,0.4,RU,2023-06-12 21:53:21
521,patacamaya,-17.2333,-67.9167,40.280000000000044,60,3,2.98,BO,2023-06-12 21:53:21
522,opuwo,-18.0607,13.84,52.016000000000005,17,5,2.36,NA,2023-06-12 21:43:22
523,sakakah,29.9697,40.2064,73.23800000000006,27,0,2.61,SA,2023-06-12 21:52:15
524,nyurba,63.2842,118.3319,60.33200000000002,32,94,3.5,RU,2023-06-12 21:46:06
525,belomorsk,64.5232,34.7668,59.900000000000006,50,90,5.54,RU,2023-06-12 21:52:41
526,yorosso,12.3536,-4.7761,77.63000000000005,76,100,3.59,ML,2023-06-12 21:53:21
527,norilsk,69.3535,88.2027,53.13200000000002,54,67,3.17,RU,2023-06-12 21:53:21
528,kindu,-2.95,25.95,68.9,93,34,0.55,CD,2023-06-12 21:53:21
529,maydolong,11.4992,125.5011,88.89800000000002,63,100,5.01,PH,2023-06-12 21:53:22
530,sisimiut,66.9395,-53.6735,32.377999999999965,88,31,3.26,GL,2023-06-12 21:49:08
531,santiago del estero,-27.7951,-64.2615,52.98800000000004,36,100,1.38,AR,2023-06-12 21:42:33
532,missoula,47.0166,-113.8009,63.067999999999984,78,52,1.5,US,2023-06-12 21:50:23
533,pazarcik,37.4869,37.2996,64.868,87,1,2.87,TR,2023-06-12 21:53:22
534,dawei,14.0833,98.2,82.076,85,100,3.07,MM,2023-06-12 21:44:47
535,banda aceh,5.5577,95.3222,87.20600000000003,60,57,5.04,ID,2023-06-12 21:53:22
536,tagab,34.855,69.6492,80.05999999999997,35,20,1.84,AF,2023-06-12 21:53:22
537,nouadhibou,20.931,-17.0347,70.05199999999998,82,0,8.9,MR,2023-06-12 21:44:08
538,pedernales,18.0384,-71.744,81.80600000000004,62,5,3.28,DO,2023-06-12 21:49:24
539,san matias,-16.3667,-58.4,54.75199999999998,78,100,4.11,BO,2023-06-12 21:53:23
540,tamandare,-8.7597,-35.1047,77.01799999999999,83,15,4.37,BR,2023-06-12 21:44:14
541,santa cruz,-17.8,-63.1667,56.93000000000004,54,100,9.26,BO,2023-06-12 21:53:23
542,tommot,58.9564,126.2925,41.73800000000004,92,100,0.95,RU,2023-06-12 21:44:13
543,i-n-salah,27.1935,2.4607,91.74199999999999,9,0,4.2,DZ,2023-06-12 21:52:41
544,murzzuschlag,47.6,15.6833,50.161999999999956,83,0,0.87,AT,2023-06-12 21:53:23
545,kitimat,54.0524,-128.6534,75.84800000000003,61,81,3.13,CA,2023-06-12 21:49:25
546,wausau,44.9591,-89.6301,55.58000000000004,86,100,5.66,US,2023-06-12 21:53:23
547,unai,-16.3575,-46.9061,74.984,47,90,0.64,BR,2023-06-12 21:53:24
548,meadow lakes,61.6247,-149.6011,52.12400000000001,76,100,2.57,US,2023-06-12 21:53:25
549,tual,-5.6667,132.75,80.834,81,100,8.64,ID,2023-06-12 21:53:12
550,floriano,-6.7669,-43.0225,79.57400000000001,51,71,3.04,BR,2023-06-12 21:53:25
551,ivdel',60.6911,60.4206,56.82200000000004,56,70,3.34,RU,2023-06-12 21:53:25
552,luanda,-8.8368,13.2343,73.66999999999996,83,75,1.03,AO,2023-06-12 21:49:41
553,dryden,49.7833,-92.7503,70.358,43,0,1.54,CA,2023-06-12 21:52:42
554,bela,25.9333,81.9833,105.04399999999997,22,12,5.96,IN,2023-06-12 21:53:26
555,gaspe,48.8334,-64.4819,55.58000000000004,100,0,0.0,CA,2023-06-12 21:53:26
556,jieshi,22.8134,115.8257,84.88399999999999,72,99,2.94,CN,2023-06-12 21:44:44
557,cadillac,44.2519,-85.4012,51.98000000000005,71,100,2.06,US,2023-06-12 21:53:26
558,ambur,12.7833,78.7,86.01799999999999,56,76,6.0,IN,2023-06-12 21:53:26
559,macedo de cavaleiros,41.5382,-6.9611,57.650000000000006,92,12,1.31,PT,2023-06-12 21:53:26
560,ilhabela,-23.7781,-45.3581,70.91600000000001,92,79,4.1,BR,2023-06-12 21:49:50
561,naryn,41.4287,75.9911,64.00399999999996,51,98,1.21,KG,2023-06-12 21:53:27
562,brunico,46.7958,11.9364,57.38000000000004,93,73,0.52,IT,2023-06-12 21:53:27
